pokemonId,latitude,longitude
16,43.669423,7.120333
133,43.668374,7.120418
96,50.718226,-1.875521
32,43.667964,7.121006
16,45.500062,9.423212
129,50.717573,-1.875755
23,43.697407,7.266424
129,49.672206,-1.261092
21,48.743603,2.404194
43,48.744405,2.403386
35,43.669227,7.12109
23,50.719261,-1.851327
16,49.672766,-1.26094
48,45.47259,9.175697
13,46.034442,8.949161
100,43.697115,7.265159
19,48.755009,2.406913
133,43.669056,7.120249
133,46.034737,8.950175
19,45.472583,9.175786
19,48.751025,2.409729
10,46.034001,8.953811
17,48.753374,2.413785
13,48.753564,2.408455
48,48.752383,2.408618
81,43.697977,7.265665
19,48.748655,2.410404
19,48.753879,2.408394
129,46.208811,6.151137
100,50.717981,-1.870595
54,46.216431,6.151732
19,48.753531,2.413798
10,48.751006,2.403068
41,46.215802,6.1467
23,46.035527,8.955397
69,50.720315,-1.876865
16,48.749069,2.40562
16,43.723436,-1.054386
21,46.036176,8.954773
133,43.724559,-1.054386
10,48.753456,2.413617
16,43.66822,7.120502
19,43.723303,-1.052591
16,48.754016,2.413138
120,43.722655,-1.057978
79,46.210544,6.153784
41,48.744764,2.401226
16,46.210402,6.145273
120,48.746927,2.402898
54,46.213845,6.152398
16,46.211587,6.152523
19,46.215111,6.146988
133,48.750893,2.408491
60,43.723736,-1.054386
19,48.752991,2.405778
13,46.211907,6.150756
21,46.034936,8.950514
16,46.035054,8.95092
48,48.747219,2.403974
43,48.746191,2.400558
19,43.723544,-1.050795
19,48.752806,2.410932
88,48.741357,2.398923
10,48.743747,2.404819
29,50.717505,-1.869915
118,48.750625,2.40251
100,43.699403,7.266677
69,48.741613,2.405514
48,46.035855,8.95504
129,50.716421,-1.871695
20,43.72343,-1.05506
133,48.751597,2.408639
13,48.743831,2.404563
92,46.036029,8.946162
41,43.6679,7.120838
116,48.742886,2.400892
119,50.714889,-1.881226
16,46.210337,6.146483
16,42.002036,2.273465
16,46.033918,8.952956
16,41.997269,2.27585
79,43.723358,-1.05476
19,43.724328,-1.05506
46,48.750432,2.415551
16,48.754556,2.406085
60,50.715952,-1.875647
16,48.742799,2.405089
21,46.21265,6.145321
10,42.000185,2.281007
98,46.211199,6.148592
16,50.71952,-1.875792
129,50.715979,-1.873981
54,50.716532,-1.874944
16,48.751212,2.408256
10,46.214634,6.146098
13,46.209956,6.150772
100,46.216909,6.148425
133,48.751745,2.405321
16,48.753996,2.410332
122,41.997503,2.275773
98,46.209943,6.148234
10,46.03724,8.955569
16,48.750802,2.409097
29,48.742376,2.399009
72,50.715133,-1.876148
96,46.034465,8.949814
60,50.71547,-1.875337
19,43.723319,-1.05087
13,43.720158,-1.052815
98,48.747025,2.401943
81,50.715852,-1.876844
86,50.719024,-1.876408
96,50.71732,-1.876386
10,41.999801,2.280853
23,50.718451,-1.871646
16,46.036528,8.955068
16,46.03412,8.949429
16,48.74944,2.414152
19,41.998902,2.271541
16,46.211741,6.15107
13,46.214619,6.149155
19,48.746404,2.405395
54,41.997521,2.2827
16,46.215264,6.148332
10,46.213975,6.151377
19,48.746632,2.405764
10,46.213307,6.149834
54,50.716372,-1.874749
21,42.000132,2.27585
118,50.718609,-1.876936
19,41.997345,2.275927
48,41.997429,2.27562
20,41.999331,2.281161
16,46.21474,6.148307
13,46.213155,6.145692
16,42.001538,2.275158
16,48.747237,2.4031
19,50.717132,-1.872947
133,48.742079,2.405729
16,41.997524,2.278621
33,48.742908,2.399843
118,43.723587,-1.054237
142,48.742458,2.398841
90,50.719542,-1.879499
13,42.000655,2.280699
21,41.997906,2.278852
98,48.746411,2.401278
133,46.034789,8.947613
8,50.715823,-1.8736
41,50.715068,-1.875124
35,48.74338,2.403562
10,48.747394,2.403113
52,46.035206,8.955664
16,46.213572,6.146306
19,43.723588,-1.054162
41,43.725784,-1.051394
16,43.721357,-1.052591
16,42.001377,2.27939
16,48.746858,2.406222
19,46.211982,6.146576
16,43.72501,-1.054162
16,46.212451,6.146239
13,43.722101,-1.053114
16,46.213243,6.149645
81,50.716101,-1.87649
41,46.033554,8.950907
16,48.751617,2.407677
21,41.999241,2.281776
120,48.743805,2.402021
19,48.753143,2.41359
60,41.997786,2.281007
19,46.209554,6.147101
98,48.742188,2.408016
13,46.033446,8.954188
13,50.718218,-1.870982
19,46.217067,6.146885
98,48.751367,2.415893
21,46.21137,6.15099
129,41.997531,2.282161
10,46.037986,8.95562
120,50.718537,-1.876375
96,50.717327,-1.881018
19,46.214842,6.149203
98,48.742219,2.398996
13,46.215903,6.150394
48,43.723775,-1.058202
52,48.744191,2.406083
16,46.034043,8.950417
21,43.723066,-1.054012
16,50.719418,-1.87208
60,48.742611,2.399029
102,43.723584,-1.054611
16,43.723747,-1.053189
116,48.744428,2.402249
116,48.750355,2.415456
16,48.749428,2.414764
48,48.754098,2.41297
13,41.999871,2.277313
13,48.748837,2.405426
54,46.212384,6.153045
16,42.000831,2.279621
48,43.72541,-1.051394
21,48.744131,2.401435
13,48.75058,2.408465
19,46.210012,6.148336
19,48.75044,2.407664
13,46.033833,8.951179
92,48.745132,2.402396
19,42.001793,2.277928
120,48.744977,2.402295
19,48.751531,2.40802
21,46.037044,8.956152
16,46.215036,6.14977
17,46.037164,8.954624
16,46.037143,8.954894
96,50.718263,-1.878302
16,50.717625,-1.872517
16,41.99815,2.282161
19,46.035071,8.957372
84,43.723508,-1.05476
116,50.71678,-1.869589
13,46.033089,8.95205
13,48.745741,2.407091
48,50.719077,-1.878171
13,46.210912,6.146957
19,48.752014,2.407447
19,41.999792,2.281315
16,50.715648,-1.879424
19,43.724564,-1.053788
19,48.744918,2.401327
19,46.038676,8.953535
19,46.034862,8.947636
133,48.748493,2.410654
43,50.717413,-1.870558
13,48.754255,2.412983
120,50.717573,-1.875755
114,48.744532,2.408565
129,48.743364,2.408115
127,48.751499,2.409594
19,46.033773,8.950977
32,48.75393,2.413482
27,50.716186,-1.876218
32,48.742562,2.405157
19,42.000863,2.27408
13,48.754182,2.412714
75,50.7187,-1.871292
19,46.034508,8.949274
79,50.716489,-1.872533
133,48.742757,2.4071
16,41.998985,2.271233
19,42.001513,2.276466
69,48.742657,2.408143
29,48.747426,2.401539
19,48.751564,2.406445
69,48.749347,2.414845
10,48.749663,2.414784
98,48.751623,2.407414
16,42.001106,2.277466
120,48.754173,2.413152
16,48.750079,2.406144
98,48.745487,2.404178
69,41.666959,2.777009
41,48.746408,2.40522
10,46.034248,8.947811
16,48.752574,2.410737
48,48.750855,2.414097
60,48.743324,2.402506
66,50.71569,-1.881835
133,48.748733,2.410411
19,48.755137,2.408326
96,50.716263,-1.876501
86,50.719022,-1.8765
21,46.035213,8.955574
92,46.037413,8.946691
46,42.00858,2.286779
19,48.746816,2.412001
10,48.750647,2.408996
54,50.717167,-1.87582
129,41.998348,2.280006
16,48.742963,2.400986
21,46.03743,8.950288
19,42.001487,2.277774
118,48.742795,2.405264
16,48.7537,2.413199
129,41.997612,2.282007
120,48.742988,2.403528
16,48.750204,2.407644
19,42.000047,2.272311
32,48.742697,2.406219
16,45.817712,1.222279
16,42.001201,2.280468
86,50.717823,-1.875401
19,48.747501,2.405488
16,48.743225,2.403461
19,48.754054,2.407533
13,48.7547,2.41048
32,48.74012,2.401797
39,48.741695,2.405346
129,50.71614,-1.874085
133,48.751524,2.40837
13,41.667736,2.777087
19,42.001641,2.277774
16,42.001898,2.276543
48,48.743051,2.408089
29,48.74104,2.399072
129,41.997767,2.274157
13,42.001018,2.278005
52,50.716195,-1.875663
19,48.746796,2.405428
133,48.753823,2.407338
133,48.743934,2.407113
13,48.747731,2.402003
48,41.667434,2.776698
54,50.715865,-1.876011
19,42.007709,2.28778
39,42.000505,2.272618
54,41.997524,2.282546
13,41.998421,2.272388
48,48.75111,2.409386
32,48.744702,2.400432
133,46.034022,8.953541
21,41.997652,2.276081
58,48.74302,2.409576
92,46.034804,8.953143
16,48.74359,2.404806
13,46.036019,8.948185
74,48.74322,2.399957
19,48.746411,2.405045
19,48.744791,2.407448
16,42.002183,2.277774
16,48.744569,2.406816
10,46.037456,8.951861
133,48.743422,2.405317
19,48.751039,2.40903
19,41.667134,2.776231
19,41.666481,2.777476
21,45.817784,1.222514
16,42.008735,2.286779
13,45.81835,1.225089
19,50.717593,-1.874552
90,50.71623,-1.873535
19,42.008354,2.286471
19,48.750735,2.408566
13,48.744543,2.400507
16,48.744341,2.406446
16,46.034768,8.950738
19,48.744476,2.403742
16,48.746564,2.405233
19,46.037542,8.953638
13,48.746648,2.404977
16,48.745345,2.407232
16,46.035454,8.955374
63,48.742236,2.405742
16,48.74688,2.405172
98,48.744769,2.400964
16,48.74345,2.404005
16,48.742425,2.404181
13,48.743294,2.400138
16,48.742883,2.404833
27,48.744044,2.405633
39,46.034983,8.951818
21,48.742575,2.404545
133,48.742648,2.404813
99,48.744405,2.403386
102,45.675844,9.23419
19,48.636581,2.802102
21,50.720544,-1.842061
72,50.720043,-1.842954
76,50.720072,-1.841104
133,45.675081,9.235317
19,48.645165,2.832546
13,48.644941,2.832083
21,45.675945,9.233857
120,50.684207,-2.110102
41,48.743831,2.404563
16,43.6679,7.120838
114,43.724559,-1.054386
16,43.723436,-1.054386
16,48.636249,2.802862
41,43.66922,7.119997
16,48.746404,2.405395
16,41.997429,2.27562
10,46.036176,8.954773
77,50.720395,-1.841218
63,41.997524,2.278621
16,46.036029,8.946162
35,49.478045,6.084436
16,43.668376,7.116801
19,43.723587,-1.054237
13,49.477364,6.085256
41,43.668449,7.120418
63,41.997906,2.278852
13,46.034789,8.947613
21,46.034936,8.950514
133,49.479572,6.085733
10,48.74338,2.403562
133,46.035206,8.955664
21,43.723588,-1.054162
13,49.47883,6.087699
37,50.71915,-1.842988
19,48.746858,2.406222
19,43.72501,-1.054162
35,43.668535,7.121427
98,49.476848,6.082921
96,46.033554,8.950907
25,50.720461,-1.842148
98,43.668001,7.120418
66,48.743805,2.402021
42,49.477642,6.082996
19,42.00343,2.277313
77,50.721076,-1.854595
116,50.718744,-1.842961
41,43.668155,7.120333
10,42.00294,2.274696
16,49.47733,6.084379
52,48.744191,2.406083
32,46.034043,8.950417
19,43.723747,-1.053189
1,43.723584,-1.054611
16,42.004084,2.279467
13,50.721922,-1.842151
13,49.477006,6.082955
147,48.744428,2.402249
16,50.685457,-2.108244
19,41.999153,2.290089
19,42.008588,2.286394
16,41.999871,2.277313
16,42.000831,2.279621
100,50.720467,-1.841778
16,48.744131,2.401435
109,42.005693,2.280237
19,42.007712,2.287626
13,50.685852,-2.108831
20,42.005852,2.280006
16,46.033833,8.951179
13,48.745132,2.402396
13,48.744977,2.402295
13,49.505706,6.275949
129,41.998331,2.288627
13,49.479579,6.08409
52,46.037044,8.956152
21,41.998989,2.286702
133,49.47862,6.085624
46,43.498104,-1.539968
16,46.037164,8.954624
16,46.037143,8.954894
100,49.587914,-1.26587
32,49.479303,6.083258
16,46.035071,8.957372
21,43.723508,-1.05476
19,49.504502,6.276069
16,42.003557,2.290397
13,46.033089,8.95205
60,48.745741,2.407091
21,49.474922,6.086179
19,42.00621,2.293169
16,42.004128,2.277236
96,50.722158,-1.84263
21,49.585175,-1.268738
16,49.586887,-1.26512
16,43.724564,-1.053788
16,46.038676,8.953535
32,46.034862,8.947636
92,50.72032,-1.840843
52,43.723665,-1.053937
48,46.033773,8.950977
16,42.009806,2.291244
116,49.478439,6.089065
96,50.722902,-1.85203
109,43.720559,-1.049898
10,48.742562,2.405157
19,42.000863,2.27408
16,46.034508,8.949274
17,42.009083,2.288704
120,49.589213,-1.26364
35,48.742757,2.4071
10,43.671232,7.123614
16,43.670992,7.117894
129,49.671386,-1.263172
19,42.001806,2.292861
133,48.742657,2.408143
13,48.747426,2.401539
48,43.668969,7.125212
13,49.505337,6.275381
27,50.719895,-1.842018
116,48.745487,2.404178
16,48.746408,2.40522
41,46.034248,8.947811
13,43.665455,7.120586
133,48.743324,2.402506
120,49.586187,-1.263593
16,49.477709,6.08475
102,42.00279,2.274465
120,43.72336,-1.054536
19,49.50467,6.275913
133,46.035213,8.955574
17,49.479505,6.083978
41,49.478716,6.088351
19,42.003537,2.279698
133,43.667537,7.119492
19,41.999214,2.290936
116,49.585924,-1.25848
46,42.006871,2.287164
19,42.00858,2.286779
66,50.721324,-1.854333
10,42.005844,2.288242
35,48.741556,2.408225
147,41.998348,2.280006
60,48.746577,2.400854
16,42.003659,2.289166
129,50.7198,-1.842938
118,48.742963,2.400986
13,43.668091,7.120165
22,46.03743,8.950288
41,48.742795,2.405264
16,42.007199,2.282315
19,49.586693,-1.268278
118,48.742988,2.403528
72,50.719229,-1.843085
72,49.586255,-1.257351
129,50.718259,-1.842837
11,50.719618,-1.854406
79,41.998036,2.287934
133,48.742697,2.406219
19,42.003968,2.277466
92,50.721703,-1.845747
19,42.001201,2.280468
129,49.670666,-1.263405
133,48.747501,2.405488
41,48.743225,2.403461
77,49.478389,6.085477
98,48.74012,2.401797
100,49.58688,-1.265735
133,48.741952,2.408083
21,42.007041,2.282469
46,42.004338,2.278313
20,50.72313,-1.858157
16,48.741695,2.405346
16,42.001978,2.292014
81,49.586957,-1.266003
16,42.005942,2.29109
35,48.743051,2.408089
21,42.003173,2.278544
1,43.666114,7.118399
16,48.748032,2.406409
74,50.721625,-1.845557
37,48.746796,2.405428
118,48.741955,2.407908
16,50.719449,-1.854857
13,48.743934,2.407113
16,42.003418,2.285702
13,49.477516,6.085385
116,49.585513,-1.259693
10,48.747731,2.402003
13,43.665926,7.122604
133,42.007221,2.292861
29,50.720586,-1.849655
98,49.586366,-1.261754
4,43.666661,7.116801
16,42.007709,2.28778
32,50.719968,-1.842578
23,43.665611,7.121679
129,41.998717,2.288704
16,43.672445,7.1221
19,42.006234,2.280237
10,50.721838,-1.842331
35,43.668315,7.120165
19,42.006592,2.281699
100,49.587435,-1.266024
17,42.006923,2.284547
16,50.720675,-1.859383
16,50.720998,-1.859497
21,42.004286,2.288781
1,49.588463,-1.266686
17,42.006765,2.292476
13,48.744702,2.400432
16,46.034022,8.953541
46,42.005911,2.28093
16,42.007587,2.282238
116,48.74302,2.409576
16,46.034804,8.953143
48,48.74359,2.404806
13,46.036019,8.948185
69,48.74322,2.399957
48,42.004218,2.284393
100,50.721583,-1.858425
16,42.003946,2.286394
48,48.746411,2.405045
19,42.002465,2.290859
19,42.005428,2.289704
54,50.718939,-1.861398
19,48.744791,2.407448
16,48.744569,2.406816
116,46.037456,8.951861
43,50.719614,-1.854683
118,49.585564,-1.262334
10,48.745314,2.397418
11,48.743422,2.405317
54,50.718816,-1.853797
32,42.008677,2.285779
19,42.008529,2.281545
41,43.665687,7.124034
13,43.667807,7.117558
41,43.668145,7.120502
19,42.008507,2.278775
98,49.585405,-1.262239
16,42.008735,2.286779
16,42.005834,2.288704
48,43.66823,7.120333
29,50.722059,-1.859105
16,42.004298,2.284239
21,43.668666,7.125296
41,49.588273,-1.262191
52,42.008354,2.286471
19,42.005009,2.287395
98,50.71883,-1.852965
13,48.743747,2.404819
60,48.744543,2.400507
16,48.744341,2.406446
13,49.587749,-1.26639
129,49.671636,-1.262213
81,50.719187,-1.861137
16,50.720423,-1.854829
19,50.720622,-1.842251
81,49.586104,-1.263941
86,50.719694,-1.844504
13,46.034768,8.950738
16,50.71954,-1.854215
19,48.744476,2.403742
16,48.746564,2.405233
16,49.590304,-1.265801
122,49.587673,-1.266123
16,49.669537,-1.264501
16,42.007043,2.282392
52,50.721238,-1.854605
13,43.667456,7.124371
86,46.037542,8.953638
19,42.002777,2.290705
16,42.008845,2.281238
16,42.008749,2.282161
133,42.008674,2.285933
13,42.003759,2.288011
15,48.746648,2.404977
16,42.006747,2.289473
19,42.003192,2.285394
19,48.745345,2.407232
19,49.587576,-1.267702
19,42.008764,2.281391
16,46.035454,8.955374
98,42.002957,2.289473
16,42.00535,2.289704
16,42.006639,2.283239
10,43.668048,7.119661
13,46.036014,8.946342
16,42.009771,2.281315
19,42.008476,2.292014
116,46.03724,8.955569
16,42.007481,2.279775
16,48.742236,2.405742
120,48.742376,2.399009
133,48.74688,2.405172
102,48.744769,2.400964
10,43.66807,7.120502
133,48.74345,2.404005
19,42.006939,2.287626
129,49.588631,-1.265902
19,42.006164,2.287703
19,49.588376,-1.267298
41,50.72179,-1.845383
16,42.003145,2.28778
1,50.720503,-1.84465
16,46.035307,8.955328
13,46.03817,8.950429
122,42.007414,2.283162
21,46.035201,8.956676
16,46.034004,8.94709
52,48.742425,2.404181
35,48.743294,2.400138
10,45.86836,8.9897
41,43.667964,7.121006
42,48.741519,2.402441
16,43.667881,7.117558
19,42.005333,2.286702
16,48.742883,2.404833
120,48.74758,2.401727
19,43.667655,7.119997
69,48.746411,2.401278
21,46.034789,8.947613
16,42.007618,2.280699
19,42.007774,2.280622
19,48.748139,2.405016
41,48.743827,2.408505
118,48.741846,2.405622
48,45.869043,8.988632
43,48.744044,2.405633
19,48.745347,2.407145
19,42.005615,2.284162
129,49.673083,-1.261131
66,46.035373,8.955441
21,48.742263,2.404431
133,48.745383,2.405396
19,48.745458,2.405577
48,45.869813,8.987408
10,42.008532,2.281391
35,46.03392,8.951023
10,46.037986,8.95562
129,48.740643,2.406833
29,48.743449,2.400239
19,45.870654,8.982447
133,45.870383,8.984929
133,49.588297,-1.267294
13,46.034983,8.951818
16,45.87183,8.989331
32,48.744124,2.401785
13,48.742896,2.407988
16,42.008591,2.28624
81,49.585878,-1.2627
21,46.034442,8.949161
133,48.744,2.407731
118,49.585511,-1.259869
48,48.742876,2.405183
16,48.742531,2.39911
90,46.035071,8.957372
90,49.58634,-1.264128
41,46.037051,8.956062
120,48.742575,2.404545
92,48.747806,2.402184
120,48.742648,2.404813
60,48.746094,2.401426
92,48.742884,2.400979
41,48.747652,2.401996
133,45.870924,8.988494
19,48.744532,2.408565
48,46.03538,8.955351
16,46.036824,8.956083
133,43.843877,-0.464427
43,48.747002,2.406847
41,48.886144,2.341614
118,48.887498,2.344715
90,50.714899,-1.880578
120,45.870217,8.988912
10,47.470949,8.315061
16,48.884362,2.344104
120,48.889913,2.345969
42,45.868365,8.988692
54,49.672206,-1.261092
41,48.884378,2.343314
72,49.585754,-1.25944
10,48.742079,2.401962
98,45.868556,8.986277
1,48.886895,2.343434
21,48.754599,2.407754
109,47.47241,8.314066
16,48.746406,2.405307
16,48.753485,2.419755
43,48.747698,2.403577
16,48.743603,2.404194
98,49.589684,-1.264277
79,43.846282,-0.460372
70,47.472507,8.308495
16,48.744405,2.403386
13,47.47274,8.308468
16,48.776965,2.001156
19,48.780577,1.992108
16,48.752574,2.410737
73,45.869709,8.989668
116,48.885973,2.342303
72,50.719467,-1.848563
120,50.720107,-1.849161
120,48.757394,2.413075
54,47.47334,8.310827
16,41.664913,2.777942
13,41.668351,2.777398
19,41.668895,2.777398
13,46.034834,8.950851
96,46.037996,8.956452
129,48.75487,2.4211
16,48.779755,1.998745
133,41.667107,2.77732
46,48.88785,2.346766
29,45.87389,8.987873
16,48.891945,2.350534
60,48.744764,2.401226
10,45.874764,8.987233
116,48.884559,2.346054
16,48.751207,2.412286
63,48.887598,2.347536
120,48.756748,2.413897
16,48.886972,2.347396
96,48.885769,2.340704
100,49.585942,-1.26411
42,45.870493,8.988266
29,43.843825,-0.458824
10,50.716294,-1.879652
43,48.89035,2.347676
47,45.871405,8.98241
19,43.844128,-0.457571
116,47.472878,8.308699
46,46.004026,8.9543
32,48.884446,2.343847
16,48.779006,1.992085
13,47.473152,8.308115
16,48.888406,2.354285
60,50.718856,-1.876767
19,50.719619,-1.874688
16,48.889768,2.34921
16,48.777774,1.990695
17,48.886537,2.341646
92,46.036985,8.955949
10,45.874241,8.988168
17,48.884952,2.342219
16,47.472671,8.307309
35,48.886082,2.340818
16,48.887934,2.346509
10,43.84114,-0.458087
120,41.669091,2.778954
13,50.75082,-1.957052
13,47.473132,8.308393
16,46.034737,8.950175
90,48.887172,2.349171
54,45.873852,8.987403
21,48.884738,2.35275
17,43.840524,-0.462805
16,50.746837,-1.962161
16,48.887323,2.353316
123,48.888552,2.343219
16,41.666596,2.77592
21,48.776273,1.991198
19,48.77941,1.996025
19,50.717335,-1.880463
25,50.715063,-1.880496
19,41.668186,2.777787
90,48.88667,2.350624
43,50.718608,-1.877028
21,41.668392,2.782144
108,50.722343,-1.851437
79,50.718617,-1.876473
16,48.778405,1.999606
16,48.751025,2.409729
16,46.034001,8.953811
133,48.887438,2.347699
16,43.841511,-0.458603
19,48.778413,1.990044
4,50.719344,-1.856332
133,48.753374,2.413785
16,48.889456,2.349096
43,48.887489,2.341285
16,48.753564,2.408455
69,43.8436,-0.458972
16,48.752383,2.408618
14,46.036029,8.946162
102,41.66705,2.776464
19,41.667109,2.777242
41,43.843602,-0.458603
19,48.753879,2.408394
19,41.668836,2.77662
16,41.667033,2.777164
19,41.668822,2.773975
98,46.036909,8.955004
19,48.779043,1.999042
35,48.887189,2.344425
16,48.753531,2.413798
142,48.890697,2.349991
44,50.722029,-1.850769
10,46.035527,8.955397
54,50.717998,-1.874579
16,41.667061,2.779265
74,50.715241,-1.879489
16,48.779512,1.994642
58,48.890981,2.343771
16,48.890218,2.342566
48,46.036176,8.954773
16,48.753456,2.413617
41,48.889999,2.353362
133,48.754016,2.413138
21,48.886552,2.34868
46,48.892042,2.345793
92,48.888559,2.346736
16,48.754745,2.41583
41,48.888241,2.346886
19,48.778169,1.990549
16,50.752084,-1.959184
29,48.887295,2.346983
13,47.471189,8.314941
16,48.779528,1.998294
21,43.842327,-0.45993
16,48.778164,1.999937
54,50.715389,-1.875331
120,48.892268,2.350121
127,48.755755,2.408816
96,48.885193,2.349711
21,48.750893,2.408491
35,48.884114,2.348566
96,48.89074,2.351753
13,48.754059,2.414807
21,46.034936,8.950514
16,46.035054,8.95092
16,48.753668,2.414774
98,48.887714,2.341831
19,48.752806,2.410932
35,48.887552,2.34595
54,47.473573,8.309756
19,41.667179,2.774364
13,50.750351,-1.960828
18,48.889241,2.348024
21,47.474271,8.313947
46,46.035855,8.95504
17,48.884397,2.35404
104,48.886659,2.343414
22,48.891363,2.348199
127,48.75515,2.415251
133,41.667067,2.782221
19,50.747071,-1.962735
63,48.89034,2.348202
48,46.033918,8.952956
16,43.843526,-0.458898
21,41.669295,2.780199
133,50.749382,-1.955652
16,43.843451,-0.458972
120,41.666332,2.780432
10,41.667237,2.778409
39,50.749588,-1.957895
19,41.668531,2.776387
96,50.748077,-1.956025
16,50.751056,-1.957533
16,48.888663,2.349382
96,48.890481,2.349005
19,43.844116,-0.460594
43,48.886732,2.347552
52,46.034465,8.949814
96,46.036528,8.955068
13,46.03412,8.949429
104,43.842463,-0.463248
13,43.842913,-0.462879
13,41.667661,2.783388
19,50.749944,-1.956062
48,43.844269,-0.459856
16,48.77998,1.994848
16,41.666066,2.778565
116,41.667106,2.780588
19,48.778429,1.993696
21,48.77699,1.99516
10,50.749614,-1.956318
19,48.776745,1.995664
16,41.678941,2.793193
98,41.667454,2.782299
19,48.874759,2.639838
16,48.74104,2.399072
19,48.874312,2.638735
35,41.667523,2.782688
19,48.874912,2.640029
98,47.467816,8.295545
127,45.678341,9.23097
41,46.03743,8.950288
19,46.034804,8.953143
13,43.710065,-1.051469
48,47.469121,8.295642
47,46.034508,8.949274
133,46.037456,8.951861
21,45.159591,1.535878
21,45.157874,1.533044
19,45.158533,1.532927
10,45.162747,1.534981
41,45.157227,1.532172
21,45.158057,1.535719
118,45.157287,1.533165
16,46.034768,8.950738
16,48.744476,2.403742
19,43.708512,-1.049374
16,46.037542,8.953638
98,43.710046,-1.04541
19,45.161001,1.539762
16,43.707534,-1.049898
19,45.15522,1.534654
46,43.709121,-1.048327
41,46.035454,8.955374
41,45.157153,1.532244
19,43.707132,-1.052965
81,49.586957,-1.266003
16,46.036014,8.946342
16,43.709634,-1.049524
48,47.469169,8.296036
90,46.03724,8.955569
19,45.155337,1.536792
16,47.467629,8.293878
21,43.710947,-1.053264
120,43.709639,-1.048925
54,49.588631,-1.265902
19,43.708952,-1.050421
54,43.711986,-1.054237
16,49.646984,-1.616876
16,43.710995,-1.056182
16,49.588376,-1.267298
19,43.710488,-1.054311
19,45.159044,1.533031
19,45.159827,1.534596
52,46.035307,8.955328
16,45.158815,1.528221
19,46.03817,8.950429
21,46.035201,8.956676
16,45.156989,1.533606
16,43.714584,-1.048476
19,43.70869,-1.054461
19,45.15596,1.539415
15,43.709444,-1.045709
54,43.711828,-1.055134
19,43.708998,-1.053563
129,43.711909,-1.054461
20,45.160395,1.530438
54,50.71372,-1.986201
60,45.157638,1.53425
48,50.713706,-1.987036
19,46.034789,8.947613
52,45.15733,1.540859
90,50.712052,-1.988868
81,50.714186,-1.987441
16,45.15696,1.535737
16,43.707817,-1.051768
19,43.714657,-1.048701
21,45.162174,1.534112
129,45.47253,9.182866
16,45.161025,1.532527
1,43.711385,-1.054536
21,43.714432,-1.048776
32,50.7185,-1.843037
14,43.708587,-1.049449
29,46.033554,8.950907
21,45.162107,1.533652
114,43.712306,-1.051992
90,50.715739,-1.991543
16,45.161602,1.533091
13,46.035373,8.955441
19,45.1627,1.532998
41,45.154799,1.533337
46,45.15729,1.532937
43,50.720161,-1.845739
21,45.158906,1.532414
129,45.472928,9.18254
19,45.162484,1.538242
35,46.03392,8.951023
16,43.708964,-1.049075
21,47.468449,8.296395
13,45.157412,1.540178
41,46.037986,8.95562
16,45.160051,1.534227
16,43.709181,-1.049972
16,46.162261,9.001752
122,43.711531,-1.046756
17,46.162071,9.002247
16,45.465885,9.179717
21,46.034004,8.94709
114,43.710662,-1.051693
16,45.157683,1.530902
13,46.034983,8.951818
19,45.461925,9.181894
19,45.160509,1.532805
13,50.721085,-1.843763
58,50.718178,-1.842831
96,50.715697,-1.989219
81,49.585878,-1.2627
41,46.034442,8.949161
69,46.160946,9.007904
13,45.155346,1.530701
16,45.462476,9.183345
19,43.711859,-1.059923
102,43.711462,-1.054237
19,45.157139,1.538717
21,45.159008,1.541178
16,45.472197,9.182395
54,45.46102,9.179327
43,43.714278,-1.049224
13,47.468356,8.298739
19,45.467463,9.183138
21,45.162018,1.534789
19,45.473264,9.178372
79,45.468793,9.183205
46,47.469753,8.301805
102,50.713625,-1.98703
72,49.585511,-1.259869
16,46.037164,8.954624
13,46.162613,9.002049
10,50.712463,-1.988526
19,45.471262,9.178362
19,43.708528,-1.055808
46,46.035071,8.957372
43,47.477093,8.302721
109,45.156703,1.538541
120,49.58634,-1.264128
41,50.715501,-1.98642
16,46.037051,8.956062
81,50.712792,-1.988271
19,45.471966,9.182502
13,45.162553,1.53855
19,43.708989,-1.054536
16,45.154604,1.536981
54,45.473122,9.181966
133,43.711301,-1.055508
16,47.476109,8.306704
54,45.469413,9.181039
129,45.471302,9.183379
1,45.464672,9.181872
19,45.160699,1.540431
111,46.16395,9.006081
16,43.709544,-1.059324
16,45.157895,1.531446
16,43.709058,-1.055134
16,46.167271,9.005007
4,50.721922,-1.842151
4,45.472259,9.177956
133,46.03538,8.955351
21,46.16759,9.006681
104,50.720544,-1.842061
23,46.162399,9.004757
19,45.162622,1.533375
16,46.036824,8.956083
100,50.72014,-1.841942
82,49.58736,-1.265581
52,47.477181,8.306828
41,45.467224,9.183334
33,47.466433,8.292295
96,50.716839,-1.984101
16,50.716426,-1.984536
13,50.72005,-1.842491
16,45.158655,1.534761
60,50.711694,-1.990792
100,50.712531,-1.989273
129,45.466645,9.181327
69,47.47715,8.304067
60,46.168382,9.006192
54,49.585754,-1.25944
13,46.00074,8.95032
79,50.719557,-1.842922
10,46.163422,9.009893
11,43.708782,-1.052591
16,45.161744,1.533404
55,45.460811,9.180078
21,45.16253,1.534817
13,47.477299,8.308381
120,45.464389,9.18078
10,43.710014,-1.04885
122,45.160295,1.532412
